t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1773148892,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773148922,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773148952,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773148982,99,1962,60.686868686868685,1,283.85051564859344,4.0,6.0,181.0,1906.0,1962.0,1962.0
1773149012,99,1962,60.686868686868685,1,283.85051564859344,4.0,6.0,181.0,1906.0,1962.0,1962.0
1773149042,99,1962,60.686868686868685,1,283.85051564859344,4.0,6.0,181.0,1906.0,1962.0,1962.0
1773149072,99,1962,60.686868686868685,1,283.85051564859344,4.0,6.0,181.0,1906.0,1962.0,1962.0
1773149102,99,1962,60.686868686868685,1,283.85051564859344,4.0,6.0,181.0,1906.0,1962.0,1962.0
1773149132,99,1962,60.686868686868685,1,283.85051564859344,4.0,6.0,181.0,1906.0,1962.0,1962.0
1773149162,99,1962,60.686868686868685,1,283.85051564859344,4.0,6.0,181.0,1906.0,1962.0,1962.0
1773149192,99,1962,60.686868686868685,1,283.85051564859344,4.0,6.0,181.0,1906.0,1962.0,1962.0
1773149222,99,1962,60.686868686868685,1,283.85051564859344,4.0,6.0,181.0,1906.0,1962.0,1962.0
1773149252,99,1962,60.686868686868685,1,283.85051564859344,4.0,6.0,181.0,1906.0,1962.0,1962.0
1773149282,99,1962,60.686868686868685,1,283.85051564859344,4.0,6.0,181.0,1906.0,1962.0,1962.0
1773149312,99,1962,60.686868686868685,1,283.85051564859344,4.0,6.0,181.0,1906.0,1962.0,1962.0
1773149342,99,1962,60.686868686868685,1,283.85051564859344,4.0,6.0,181.0,1906.0,1962.0,1962.0
1773149372,99,1962,60.686868686868685,1,283.85051564859344,4.0,6.0,181.0,1906.0,1962.0,1962.0
1773149402,99,1962,60.686868686868685,1,283.85051564859344,4.0,6.0,181.0,1906.0,1962.0,1962.0
1773149432,99,1962,60.686868686868685,1,283.85051564859344,4.0,6.0,181.0,1906.0,1962.0,1962.0
1773149462,99,1962,60.686868686868685,1,283.85051564859344,4.0,6.0,181.0,1906.0,1962.0,1962.0
1773149492,99,1962,60.686868686868685,1,283.85051564859344,4.0,6.0,181.0,1906.0,1962.0,1962.0
1773149522,99,1962,60.686868686868685,1,283.85051564859344,4.0,6.0,181.0,1906.0,1962.0,1962.0
1773149552,99,1962,60.686868686868685,1,283.85051564859344,4.0,6.0,181.0,1906.0,1962.0,1962.0
1773149582,99,1962,60.686868686868685,1,283.85051564859344,4.0,6.0,181.0,1906.0,1962.0,1962.0
1773149612,99,1962,60.686868686868685,1,283.85051564859344,4.0,6.0,181.0,1906.0,1962.0,1962.0
1773149642,99,1962,60.686868686868685,1,283.85051564859344,4.0,6.0,181.0,1906.0,1962.0,1962.0
1773149672,99,1962,60.686868686868685,1,283.85051564859344,4.0,6.0,181.0,1906.0,1962.0,1962.0
1773149702,99,1962,60.686868686868685,1,283.85051564859344,4.0,6.0,181.0,1906.0,1962.0,1962.0
1773149732,99,1962,60.686868686868685,1,283.85051564859344,4.0,6.0,181.0,1906.0,1962.0,1962.0
1773149762,99,1962,60.686868686868685,1,283.85051564859344,4.0,6.0,181.0,1906.0,1962.0,1962.0
1773149792,99,1962,60.686868686868685,1,283.85051564859344,4.0,6.0,181.0,1906.0,1962.0,1962.0
1773149822,101,1962,59.56435643564357,1,281.1098865512056,4.0,6.0,173.69999999999936,1859.3199999999927,1960.88,1962.0
1773149852,103,1962,58.43689320388349,1,278.4566946266691,4.0,6.0,166.3999999999998,1812.640000000002,1959.7599999999998,1962.0
1773149882,105,1962,57.371428571428574,1,275.8732379311074,4.0,6.0,159.09999999999917,1765.9599999999946,1958.6399999999999,1962.0
1773149912,107,1962,56.33644859813084,1,273.3621533177441,3.0,6.0,151.79999999999959,1719.2800000000038,1957.52,1962.0
1773149942,109,1962,55.330275229357795,1,270.9201076388973,3.0,6.0,144.5,1672.5999999999967,1956.4000000000003,1962.0
1773149972,111,1962,54.37837837837838,1,268.5387073522872,3.0,6.0,137.19999999999936,1625.9199999999894,1955.2799999999997,1962.0
1773150002,113,1962,53.45132743362832,1,266.2206721322437,3.0,6.0,129.8999999999998,1579.2399999999986,1954.1599999999999,1962.0
1773150032,115,1962,52.56521739130435,1,263.9598630585214,3.0,6.0,122.59999999999917,1532.5599999999913,1953.0400000000002,1962.0
1773150062,117,1962,51.72649572649573,1,261.7524700648076,3.0,5.5,115.29999999999959,1485.8800000000006,1951.9199999999996,1962.0
1773150092,119,1962,50.88235294117647,1,259.6057368091993,3.0,5.0,108.0,1439.1999999999935,1950.7999999999997,1962.0
1773150122,121,1962,50.082644628099175,1,257.50778586212556,3.0,5.0,107.79999999999998,1392.5200000000027,1949.68,1962.0
1773150152,123,1962,49.31707317073171,1,255.45835748911327,3.0,5.0,107.6,1345.8399999999954,1948.5600000000004,1962.0
1773150182,125,1962,48.552,1,253.46143869083087,3.0,5.0,107.39999999999998,1299.1600000000046,1947.4399999999996,1962.0
1773150212,127,1962,47.83464566929134,1,251.5062801380542,3.0,5.0,107.19999999999999,1252.4799999999973,1946.32,1962.0
1773150242,129,1962,47.13178294573643,1,249.5970621523369,3.0,5.0,107.0,1205.7999999999902,1945.1999999999994,1962.0
1773150272,131,1962,46.44274809160305,1,247.73193205265997,3.0,5.0,106.79999999999998,1159.1199999999826,1944.0800000000004,1962.0
1773150302,133,1962,45.78947368421053,1,245.90531722570054,3.0,5.0,106.6,1112.439999999992,1942.9599999999998,1962.0
1773150333,135,1962,45.13333333333333,1,244.12239406408844,3.0,5.0,106.39999999999998,1065.7600000000014,1941.8399999999992,1962.0
1773150363,137,1962,44.48905109489051,1,242.3789605989033,3.0,5.0,106.19999999999999,1019.0800000000106,1940.7200000000003,1962.0
1773150393,139,1962,43.8705035971223,1,240.67103757319063,3.0,5.0,106.0,972.3999999999867,1939.5999999999997,1962.0
1773150423,141,1962,43.276595744680854,1,238.99746281925786,3.0,5.0,104.80000000000007,925.719999999996,1938.4800000000007,1962.0
1773150453,143,1962,42.70629370629371,1,237.35712773555142,3.0,5.0,103.5999999999998,879.0400000000053,1937.3600000000001,1962.0
1773150483,145,1962,42.13793103448276,1,235.75238954514376,3.0,5.0,102.39999999999986,832.3599999999815,1936.2399999999996,1962.0
1773150513,147,1962,41.585034013605444,1,234.17973554859185,3.0,5.0,101.19999999999993,785.6799999999907,1935.1200000000006,1962.0
