t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1773146431,65,1962,111.76923076923077,2,362.105292406037,5.0,11.5,724.5999999999998,1944.0799999999995,1962.0,1962.0
1773146461,69,1962,105.92753623188406,2,352.1061136362404,5.0,11.5,715.0,1939.5999999999997,1962.0,1962.0
1773146491,73,1962,100.34246575342466,2,342.98198928977155,4.0,10.0,705.3999999999999,1935.12,1962.0,1962.0
1773146521,77,1962,95.25974025974025,1,334.54904457530205,4.0,9.5,695.7999999999997,1930.6399999999999,1962.0,1962.0
1773146551,81,1962,90.74074074074075,1,326.68810728957436,4.0,9.0,690.1999999999999,1926.1599999999999,1962.0,1962.0
1773146581,85,1962,86.61176470588235,1,319.3624636573267,4.0,9.0,688.6,1921.68,1962.0,1962.0
1773146611,89,1962,82.88764044943821,1,312.49736137803296,4.0,8.5,687.0,1917.2000000000003,1962.0,1962.0
1773146641,93,1962,79.44086021505376,1,306.06533340497003,3.0,8.0,685.4,1912.7200000000003,1962.0,1962.0
1773146671,97,1962,76.26804123711341,1,300.01557304940843,3.0,8.0,683.8,1908.2399999999996,1962.0,1962.0
1773146701,101,1962,73.35643564356435,1,294.30703641464015,3.0,7.5,654.3999999999976,1859.3199999999927,1960.88,1962.0
1773146731,105,1962,70.68571428571428,1,288.906736158578,3.0,7.0,597.1999999999967,1765.9599999999946,1958.6399999999999,1962.0
1773146761,109,1962,68.20183486238533,1,283.79435629213765,3.0,7.0,540.0,1672.5999999999967,1956.4000000000003,1962.0
1773146791,113,1962,65.86725663716814,1,278.9493202954609,3.0,7.0,482.79999999999916,1579.2399999999986,1954.1599999999999,1962.0
1773146821,117,1962,63.69230769230769,1,274.34349415494785,3.0,6.5,425.5999999999984,1485.8800000000006,1951.9199999999996,1962.0
1773146851,121,1962,61.64462809917355,1,269.9615361338269,3.0,6.0,375.39999999999816,1392.5200000000027,1949.68,1962.0
1773146881,125,1962,59.76,1,265.77550555842936,3.0,6.0,332.19999999999754,1299.1600000000046,1947.4399999999996,1962.0
1773146911,129,1962,57.98449612403101,1,261.77963611165774,3.0,6.0,289.0,1205.7999999999902,1945.1999999999994,1962.0
1773146941,133,1962,56.31578947368421,1,257.9582526836304,3.0,5.5,245.7999999999994,1112.439999999992,1942.9599999999998,1962.0
1773146971,137,1962,54.722627737226276,1,254.30368395954702,3.0,5.0,202.59999999999877,1019.0800000000106,1940.7200000000003,1962.0
1773147001,141,1962,53.241134751773046,1,250.79547446102714,3.0,5.0,173.70000000000041,925.719999999996,1938.4800000000007,1962.0
1773147031,145,1962,51.83448275862069,1,247.4296480762288,3.0,5.0,159.09999999999917,832.3599999999815,1936.2399999999996,1962.0
1773147061,149,1962,50.48993288590604,1,244.1982363044104,3.0,5.0,144.5,739.0,1934.0,1962.0
1773147091,153,1962,49.22222222222222,1,241.08876456123133,3.0,5.0,129.89999999999876,735.1599999999994,1931.7600000000004,1962.0
1773147121,157,1962,48.01910828025478,1,238.09488173721027,3.0,5.0,115.29999999999959,731.3200000000002,1929.5199999999993,1962.0
1773147151,161,1962,46.88819875776397,1,235.20730201751869,3.0,5.0,107.80000000000001,727.4799999999996,1927.2799999999997,1962.0
1773147181,165,1962,45.8,1,232.42442254445197,3.0,5.0,107.39999999999998,723.6400000000003,1925.0400000000002,1962.0
1773147211,169,1962,44.76331360946745,1,229.73795284939496,3.0,5.0,107.0,719.7999999999997,1922.8000000000006,1962.0
1773147241,173,1962,43.774566473988436,1,227.14241265876498,3.0,4.5,106.59999999999997,715.9600000000005,1920.5599999999995,1962.0
1773147271,177,1962,42.84180790960452,1,224.63070161000653,3.0,4.0,106.19999999999999,712.1199999999999,1918.32,1962.0
1773147301,181,1962,41.966850828729285,1,222.19758225888572,3.0,4.0,104.80000000000007,708.2799999999993,1916.0800000000004,1962.0
1773147331,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773147361,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773147392,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773147422,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773147452,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773147482,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773147512,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773147542,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773147572,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773147602,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773147632,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773147662,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773147692,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773147722,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773147752,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773147782,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773147812,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773147842,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773147872,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773147902,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773147932,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773147962,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773147992,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773148022,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773148052,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773148082,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773148112,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773148142,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773148172,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773148202,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773148232,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773148262,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773148292,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773148322,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773148352,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773148382,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773148412,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773148442,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773148472,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773148502,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773148532,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773148562,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773148592,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773148622,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773148652,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773148682,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773148712,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773148742,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773148772,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773148802,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773148832,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773148862,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773148892,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773148922,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773148952,185,1962,41.108108108108105,1,219.84549710409073,3.0,4.0,102.39999999999986,704.44,1913.8399999999992,1962.0
1773148982,189,1962,40.2962962962963,1,217.56468110640802,3.0,4.0,100.0,700.5999999999995,1911.5999999999997,1962.0
1773149012,189,1962,40.2962962962963,1,217.56468110640802,3.0,4.0,100.0,700.5999999999995,1911.5999999999997,1962.0
1773149042,189,1962,40.2962962962963,1,217.56468110640802,3.0,4.0,100.0,700.5999999999995,1911.5999999999997,1962.0
1773149072,189,1962,40.2962962962963,1,217.56468110640802,3.0,4.0,100.0,700.5999999999995,1911.5999999999997,1962.0
1773149102,189,1962,40.2962962962963,1,217.56468110640802,3.0,4.0,100.0,700.5999999999995,1911.5999999999997,1962.0
1773149132,189,1962,40.2962962962963,1,217.56468110640802,3.0,4.0,100.0,700.5999999999995,1911.5999999999997,1962.0
1773149162,189,1962,40.2962962962963,1,217.56468110640802,3.0,4.0,100.0,700.5999999999995,1911.5999999999997,1962.0
1773149192,189,1962,40.2962962962963,1,217.56468110640802,3.0,4.0,100.0,700.5999999999995,1911.5999999999997,1962.0
1773149222,189,1962,40.2962962962963,1,217.56468110640802,3.0,4.0,100.0,700.5999999999995,1911.5999999999997,1962.0
1773149252,189,1962,40.2962962962963,1,217.56468110640802,3.0,4.0,100.0,700.5999999999995,1911.5999999999997,1962.0
1773149282,189,1962,40.2962962962963,1,217.56468110640802,3.0,4.0,100.0,700.5999999999995,1911.5999999999997,1962.0
1773149312,189,1962,40.2962962962963,1,217.56468110640802,3.0,4.0,100.0,700.5999999999995,1911.5999999999997,1962.0
1773149342,189,1962,40.2962962962963,1,217.56468110640802,3.0,4.0,100.0,700.5999999999995,1911.5999999999997,1962.0
1773149372,189,1962,40.2962962962963,1,217.56468110640802,3.0,4.0,100.0,700.5999999999995,1911.5999999999997,1962.0
1773149402,189,1962,40.2962962962963,1,217.56468110640802,3.0,4.0,100.0,700.5999999999995,1911.5999999999997,1962.0
1773149432,189,1962,40.2962962962963,1,217.56468110640802,3.0,4.0,100.0,700.5999999999995,1911.5999999999997,1962.0
1773149462,189,1962,40.2962962962963,1,217.56468110640802,3.0,4.0,100.0,700.5999999999995,1911.5999999999997,1962.0
1773149492,189,1962,40.2962962962963,1,217.56468110640802,3.0,4.0,100.0,700.5999999999995,1911.5999999999997,1962.0
1773149522,189,1962,40.2962962962963,1,217.56468110640802,3.0,4.0,100.0,700.5999999999995,1911.5999999999997,1962.0
1773149552,189,1962,40.2962962962963,1,217.56468110640802,3.0,4.0,100.0,700.5999999999995,1911.5999999999997,1962.0
1773149582,189,1962,40.2962962962963,1,217.56468110640802,3.0,4.0,100.0,700.5999999999995,1911.5999999999997,1962.0
1773149612,189,1962,40.2962962962963,1,217.56468110640802,3.0,4.0,100.0,700.5999999999995,1911.5999999999997,1962.0
1773149642,189,1962,40.2962962962963,1,217.56468110640802,3.0,4.0,100.0,700.5999999999995,1911.5999999999997,1962.0
1773149672,189,1962,40.2962962962963,1,217.56468110640802,3.0,4.0,100.0,700.5999999999995,1911.5999999999997,1962.0
1773149702,189,1962,40.2962962962963,1,217.56468110640802,3.0,4.0,100.0,700.5999999999995,1911.5999999999997,1962.0
1773149732,189,1962,40.2962962962963,1,217.56468110640802,3.0,4.0,100.0,700.5999999999995,1911.5999999999997,1962.0
1773149762,189,1962,40.2962962962963,1,217.56468110640802,3.0,4.0,100.0,700.5999999999995,1911.5999999999997,1962.0
1773149792,189,1962,40.2962962962963,1,217.56468110640802,3.0,4.0,100.0,700.5999999999995,1911.5999999999997,1962.0
1773149822,193,1962,39.523316062176164,1,215.35249864415272,3.0,4.0,97.5999999999998,696.7600000000002,1909.3600000000001,1962.0
1773149852,197,1962,38.75126903553299,1,213.21150766535177,3.0,4.0,95.19999999999993,692.9199999999996,1907.1200000000006,1962.0
1773149882,201,1962,38.01990049751244,1,211.13135627374263,3.0,4.0,90.99999999999932,690.6800000000001,1882.659999999988,1962.0
1773149912,205,1962,37.31219512195122,1,209.11170693674939,3.0,4.0,84.99999999999966,690.04,1835.9799999999973,1962.0
1773149942,209,1962,36.6267942583732,1,207.14966823011542,2.0,4.0,79.0,689.3999999999999,1789.3000000000065,1962.0
1773149972,213,1962,35.97652582159625,1,205.2402283499903,2.0,4.0,72.99999999999949,688.76,1742.6199999999826,1962.0
1773150002,217,1962,35.345622119815665,1,203.38336222355198,2.0,4.0,66.99999999999983,688.1199999999999,1695.939999999992,1962.0
1773150032,221,1962,34.7420814479638,1,201.57520927393256,2.0,4.0,61.7999999999995,687.48,1649.2600000000014,1962.0
1773150062,225,1962,34.17333333333333,1,199.81234768080347,2.0,4.0,57.39999999999975,686.8399999999999,1602.5800000000106,1962.0
1773150092,229,1962,33.59825327510917,1,198.09902538019892,2.0,4.0,53.0,686.2,1555.8999999999867,1962.0
1773150122,233,1962,33.06437768240343,1,196.42558073907873,2.0,4.0,48.599999999999625,685.56,1509.2199999999962,1962.0
1773150152,237,1962,32.540084388185655,1,194.79518654215468,2.0,4.0,44.199999999999875,684.9200000000001,1462.5400000000054,1962.0
1773150182,241,1962,32.03734439834025,1,193.2041090822132,2.0,4.0,41.59999999999991,684.28,1415.8599999999815,1962.0
1773150212,245,1962,31.551020408163264,1,191.6513079023355,2.0,4.0,40.799999999999955,683.6399999999999,1369.1799999999907,1962.0
1773150242,249,1962,31.072289156626507,1,190.13658820059126,2.0,4.0,40.0,683.0,1322.5,1962.0
1773150272,253,1962,30.608695652173914,1,188.65714115350247,2.0,4.0,39.19999999999993,660.1199999999965,1275.8200000000093,1962.0
1773150302,257,1962,30.163424124513618,1,187.2111435004059,2.0,4.0,38.39999999999998,637.2400000000009,1229.1399999999853,1962.0
1773150333,261,1962,29.720306513409962,1,185.79956717652118,2.0,4.0,37.399999999999864,614.3599999999974,1182.4599999999946,1962.0
1773150363,265,1962,29.28301886792453,0,184.42058911038544,2.0,4.0,36.19999999999993,591.480000000002,1135.7799999999709,1962.0
1773150393,269,1962,28.866171003717472,0,183.070710404601,2.0,4.0,35.0,568.6000000000065,1089.1000000000133,1962.0
1773150423,273,1962,28.468864468864467,0,181.74895809787114,2.0,4.0,33.80000000000007,545.7199999999948,1042.4199999999894,1962.0
1773150453,277,1962,28.08664259927798,0,180.45491950375668,2.0,4.0,32.599999999999795,522.8399999999993,995.7399999999654,1962.0
1773150483,281,1962,27.71174377224199,0,179.18858433072236,2.0,4.0,30.49999999999966,499.9600000000039,949.0600000000079,1962.0
1773150513,285,1962,27.343859649122805,0,177.94903825939892,2.0,4.0,27.49999999999983,477.0799999999922,902.3799999999841,1962.0
1773150543,289,1962,26.97923875432526,0,176.73585393879208,2.0,3.5,24.5,454.19999999999675,855.7000000000265,1962.0
1773150573,293,1962,26.631399317406142,0,175.54617500433224,2.0,3.0,21.50000000000017,431.3200000000013,809.0200000000027,1962.0
1773150603,297,1962,26.28956228956229,0,174.3806520700098,2.0,3.0,18.49999999999949,408.44000000000585,762.3399999999788,1962.0
1773150633,301,1962,25.953488372093023,0,173.23851908892556,2.0,3.0,17.0,388.3599999999956,738.0400000000009,1962.0
1773150663,305,1962,25.632786885245903,0,172.11760506733648,2.0,3.0,17.0,371.079999999999,736.1199999999999,1962.0
1773150693,309,1962,25.320388349514563,0,171.01816264097639,2.0,3.0,17.0,353.80000000000246,734.1999999999989,1962.0
1773150723,313,1962,25.015974440894567,0,169.93951525929293,2.0,3.0,17.0,336.5199999999936,732.2800000000007,1962.0
1773150753,317,1962,24.71608832807571,0,168.8814321541079,2.0,3.0,17.0,319.23999999999705,730.3599999999997,1962.0
1773150783,321,1962,24.426791277258566,0,167.84245337513516,2.0,3.0,16.59999999999991,301.9600000000005,728.4399999999987,1962.0
1773150813,325,1962,24.138461538461538,0,166.8232483838195,2.0,3.0,15.799999999999955,284.68000000000393,726.5200000000004,1962.0
1773150843,329,1962,23.854103343465045,0,165.82279144154128,2.0,3.0,15.0,267.3999999999951,724.5999999999995,1962.0
1773150873,333,1962,23.58258258258258,0,164.83928809764706,2.0,3.0,14.200000000000045,250.11999999999853,722.6800000000012,1962.0
1773150903,337,1962,23.317507418397625,0,163.87307285839935,2.0,3.0,13.399999999999864,232.84000000000196,720.7600000000002,1962.0
1773150933,341,1962,23.06451612903226,0,162.92288486784858,2.0,3.0,12.699999999999932,215.55999999999312,718.8399999999992,1962.0
1773150963,345,1962,22.817391304347826,0,161.98904908124095,2.0,3.0,12.099999999999966,198.27999999999656,716.920000000001,1962.0
1773150993,349,1962,22.57593123209169,0,161.07106696868945,2.0,3.0,11.5,181.0,715.0,1962.0
1773151023,353,1962,22.339943342776206,0,160.1684944370273,2.0,3.0,10.900000000000034,175.16000000000116,713.079999999999,1962.0
1773151053,357,1962,22.10924369747899,0,159.28093987534248,2.0,3.0,10.299999999999898,169.31999999999817,711.1600000000008,1962.0
1773151083,361,1962,21.89196675900277,0,158.4069371613609,2.0,3.0,10.0,163.47999999999934,709.2399999999998,1962.0
1773151113,365,1962,21.663013698630138,0,157.54923834116647,2.0,3.0,10.0,157.6400000000005,707.3199999999988,1962.0
1773151143,369,1962,21.447154471544714,0,156.70431533409223,2.0,3.0,10.0,151.7999999999975,705.4000000000005,1962.0
1773151173,373,1962,21.233243967828418,0,155.8731451741813,2.0,3.0,10.0,145.95999999999867,703.4799999999996,1962.0
1773151203,377,1962,21.02917771883289,0,155.05438887080444,2.0,3.0,10.0,140.11999999999983,701.5599999999986,1962.0
1773151233,381,1962,20.824146981627297,0,154.24905713136525,2.0,3.0,9.899999999999977,134.280000000001,699.6400000000003,1962.0
1773151263,385,1962,20.625974025974028,0,153.4558173066754,2.0,3.0,9.699999999999989,128.439999999998,697.7199999999993,1962.0
1773151293,389,1962,20.426735218509,0,152.67531043821893,2.0,3.0,9.5,122.59999999999917,695.8000000000011,1962.0
1773151323,393,1962,20.234096692111958,0,151.90627533947054,2.0,3.0,9.299999999999955,116.76000000000033,693.8800000000001,1962.0
1773151353,397,1962,20.045340050377835,0,151.14875928712783,2.0,3.0,9.099999999999966,110.9200000000015,691.9599999999991,1962.0
1773151383,401,1962,19.85286783042394,0,150.40339357210323,2.0,3.0,9.0,107.91999999999996,690.8400000000001,1962.0
1773151413,405,1962,19.669135802469135,0,149.6683103706386,2.0,3.0,9.0,107.75999999999999,690.52,1962.0
1773151443,409,1962,19.486552567237165,0,148.94421063757002,2.0,3.0,9.0,107.60000000000002,690.1999999999998,1962.0
1773151473,413,1962,19.312348668280872,0,148.22991773656494,2.0,3.0,9.0,107.43999999999994,689.8800000000001,1962.0
1773151503,417,1962,19.14148681055156,0,147.52581791873507,2.0,3.0,9.0,107.27999999999997,689.56,1962.0
1773151533,421,1962,18.971496437054633,0,146.8319225213876,2.0,3.0,9.0,107.12,689.2399999999998,1962.0
1773151563,425,1962,18.80470588235294,0,146.14772500785722,2.0,3.0,9.0,106.96000000000004,688.9200000000001,1962.0
1773151593,429,1962,18.645687645687644,0,145.47249912344245,2.0,3.0,9.0,106.79999999999995,688.5999999999999,1962.0
1773151623,433,1962,18.48729792147806,0,144.8067692374477,2.0,3.0,9.0,106.63999999999999,688.2799999999997,1962.0
1773151653,437,1962,18.327231121281464,0,144.1506300440146,2.0,3.0,9.0,106.48000000000002,687.96,1962.0
1773151683,441,1962,18.17233560090703,0,143.50306381346272,2.0,3.0,8.899999999999977,106.31999999999994,687.6399999999999,1962.0
1773151713,445,1962,18.020224719101122,0,142.86414527254166,2.0,3.0,8.699999999999989,106.15999999999997,687.3200000000002,1962.0
1773151743,449,1962,17.870824053452115,0,142.23368369105944,2.0,3.0,8.5,106.0,687.0,1962.0
1773151773,453,1962,17.721854304635762,0,141.61176324853545,2.0,3.0,8.299999999999955,105.04000000000019,686.6799999999998,1962.0
1773151803,457,1962,17.577680525164112,0,140.99766307274976,2.0,3.0,8.099999999999966,104.0799999999997,686.3600000000001,1962.0
1773151833,461,1962,17.436008676789587,0,140.39148185989532,2.0,3.0,8.0,103.11999999999989,686.04,1962.0
1773151863,465,1962,17.29247311827957,0,139.79356874093816,2.0,3.0,8.0,102.16000000000008,685.7199999999998,1962.0
1773151893,469,1962,17.155650319829423,0,139.20271786636113,2.0,3.0,8.0,101.19999999999959,685.4000000000001,1962.0
1773151923,473,1962,17.019027484143763,0,138.61953194693666,2.0,3.0,8.0,100.23999999999978,685.0799999999999,1962.0
1773151953,477,1962,16.88469601677149,0,138.04362860976178,2.0,3.0,8.0,99.27999999999997,684.7599999999998,1962.0
1773151983,481,1962,16.754677754677754,0,137.47459653192183,2.0,3.0,8.0,98.32000000000016,684.44,1962.0
1773152013,485,1962,16.63298969072165,0,136.91187272440177,2.0,3.0,8.0,97.35999999999967,684.1199999999999,1962.0
1773152043,489,1962,16.50715746421268,0,136.35666395604986,2.0,3.0,8.0,96.39999999999986,683.8000000000002,1962.0
1773152073,493,1962,16.387423935091277,0,135.80775360443198,2.0,3.0,8.0,95.44000000000005,683.48,1962.0
1773152103,497,1962,16.267605633802816,0,135.26560944187872,2.0,3.0,8.0,94.47999999999956,683.1599999999999,1962.0
1773152133,501,1962,16.14570858283433,0,134.73034077945067,2.0,3.0,7.899999999999977,92.79999999999939,677.2800000000052,1962.0
1773152163,505,1962,16.027722772277226,0,134.20117577401973,2.0,3.0,7.699999999999989,90.39999999999986,665.8399999999993,1962.0
1773152193,509,1962,15.917485265225933,0,133.67755992801983,2.0,3.0,7.5,88.00000000000034,654.3999999999935,1962.0
1773152223,513,1962,15.805068226120857,0,133.1604303411412,2.0,3.0,7.2999999999999545,85.59999999999911,642.9600000000039,1962.0
1773152253,517,1962,15.696324951644101,0,132.6490482658948,2.0,3.0,7.099999999999966,83.19999999999959,631.5200000000143,1962.0
1773152283,521,1962,15.587332053742802,0,132.14371748207992,2.0,3.0,7.0,80.80000000000007,620.0799999999922,1962.0
1773152313,525,1962,15.48,0,131.64411775866787,2.0,3.0,7.0,78.40000000000055,608.6400000000026,1962.0
1773152343,529,1962,15.370510396975426,0,131.15052781784027,2.0,3.0,7.0,75.99999999999932,597.200000000013,1962.0
1773152373,533,1962,15.26454033771107,0,130.66224969702589,2.0,3.0,7.0,73.59999999999809,585.7599999999909,1962.0
1773152403,537,1962,15.160148975791435,0,130.17938418063517,2.0,3.0,7.0,71.20000000000027,574.3200000000013,1962.0
1773152433,541,1962,15.057301293900185,0,129.70183201867195,2.0,3.0,7.0,68.79999999999905,562.8800000000117,1962.0
1773152463,545,1962,14.955963302752293,0,129.22949649010818,2.0,3.0,7.0,66.40000000000123,551.4399999999896,1962.0
1773152493,549,1962,14.856102003642988,0,128.76228332064395,2.0,3.0,7.0,64.0,540.0,1962.0
1773152523,553,1962,14.757685352622062,0,128.30010060371177,2.0,3.0,7.0,62.2399999999991,528.5600000000104,1962.0
1773152553,557,1962,14.660682226211849,0,127.84285872457585,2.0,3.0,7.0,60.4800000000007,517.1199999999883,1962.0
1773152583,557,1962,14.660682226211849,0,127.84285872457585,2.0,3.0,7.0,60.4800000000007,517.1199999999883,1962.0
1773152613,557,1962,14.660682226211849,0,127.84285872457585,2.0,3.0,7.0,60.4800000000007,517.1199999999883,1962.0
1773152643,557,1962,14.660682226211849,0,127.84285872457585,2.0,3.0,7.0,60.4800000000007,517.1199999999883,1962.0
1773152673,557,1962,14.660682226211849,0,127.84285872457585,2.0,3.0,7.0,60.4800000000007,517.1199999999883,1962.0
1773152703,557,1962,14.660682226211849,0,127.84285872457585,2.0,3.0,7.0,60.4800000000007,517.1199999999883,1962.0
1773152733,557,1962,14.660682226211849,0,127.84285872457585,2.0,3.0,7.0,60.4800000000007,517.1199999999883,1962.0
1773152763,557,1962,14.660682226211849,0,127.84285872457585,2.0,3.0,7.0,60.4800000000007,517.1199999999883,1962.0
1773152793,557,1962,14.660682226211849,0,127.84285872457585,2.0,3.0,7.0,60.4800000000007,517.1199999999883,1962.0
1773152823,557,1962,14.660682226211849,0,127.84285872457585,2.0,3.0,7.0,60.4800000000007,517.1199999999883,1962.0
1773152853,557,1962,14.660682226211849,0,127.84285872457585,2.0,3.0,7.0,60.4800000000007,517.1199999999883,1962.0
1773152883,557,1962,14.660682226211849,0,127.84285872457585,2.0,3.0,7.0,60.4800000000007,517.1199999999883,1962.0
1773152913,561,1962,14.566844919786096,0,127.3903011510261,2.0,3.0,7.0,58.7199999999998,505.6799999999987,1962.0
1773206880,26,1808,297.61538461538464,3,392.87240441884705,118.0,479.25,1416.3499999999985,1808.0,1808.0,1808.0
1773206912,32,1808,242.6875,3,371.4445590984891,82.0,403.25,1080.6499999999976,1808.0,1808.0,1808.0
1773206942,34,1808,228.7058823529412,3,364.4609576639439,71.0,399.75,968.75,1808.0,1808.0,1808.0
1773206972,49,1808,167.51020408163265,2,320.29167192114255,6.0,306.5,686.0,1808.0,1808.0,1808.0
1773207002,50,1808,164.24,2,317.8487998905089,6.0,306.25,685.6999999999999,1785.6199999999965,1808.0,1808.0
1773207032,51,1808,161.07843137254903,2,315.46326842516896,6.0,306.0,685.4,1763.240000000001,1808.0,1808.0
1773207062,51,1808,161.07843137254903,2,315.46326842516896,6.0,306.0,685.4,1763.240000000001,1808.0,1808.0
1773207092,51,1808,161.07843137254903,2,315.46326842516896,6.0,306.0,685.4,1763.240000000001,1808.0,1808.0
